date,daily_return,"ln_RV_d,t","ln_RV_w,t","ln_RV_m,t","RV_d,t","RV_w,t","RV_m,t",high,volume,UEMP15T26,UEMP27OV,PERMITW,TB3SMFFM,Fear_Greed_Value,target,Filtered_State,Regime,Regime_Prob
2019-09-10,-0.0189977706697683,-7.225119860079981,-7.143590288632778,-6.894036353986368,0.0007280652678981,0.0007899109908723,0.0010138134612645,10399.0,4208.41882608,846,1338,381.0,-0.16,41.0,-7.275620600497534,1,Low Volatility,0.9999513461247479
2019-09-11,0.0053354411619406,-7.275620600497534,-7.158286065277737,-6.888114258003252,0.0006922104012591,0.0007783875159767,0.0010198351748751,10300.0,4355.82196532,846,1338,381.0,-0.16,38.0,-7.947128406168861,1,Low Volatility,0.999954200440882
2019-09-12,0.0272235872235873,-7.947128406168861,-7.196653536885119,-6.896850021239609,0.0003536763225525,0.0007490884153519,0.0010109649368069,10488.0,4402.69957761,846,1338,381.0,-0.16,39.0,-7.918697515475025,1,Low Volatility,0.9999596875263066
2019-09-13,-0.0074626865671642,-7.918697515475025,-7.418349588680241,-6.945371663908225,0.0003638759607853,0.0006001388044938,0.0009630823229329,10475.0,4501.00803183,846,1338,381.0,-0.16,38.0,-8.22724301031632,1,Low Volatility,0.9999683916969518
2019-09-14,0.0005783689994216,-8.22724301031632,-7.489917847087487,-7.034197750358843,0.0002672721820672,0.0005586888565109,0.0008812248437373,10488.0,3157.69265392,846,1338,381.0,-0.16,39.0,-8.843986711100655,1,Low Volatility,0.999972454778007
2019-09-15,-0.005684007707129,-8.843986711100655,-7.627290210295203,-7.137282323255057,0.0001442465295995,0.0004869786818402,0.0007949094705984,10403.0,1885.26471611,846,1338,381.0,-0.16,38.0,-7.591342900387525,1,Low Volatility,0.9999782233250798
2019-09-16,-0.0030035849239414,-7.591342900387525,-7.737164315100112,-7.175003205020202,0.0005048026988445,0.000436307051858,0.0007654832647043,10404.0,5515.46020253,846,1338,381.0,-0.16,38.0,-8.31678286096489,1,Low Volatility,0.9999786969042314
2019-09-17,-0.0073777262643341,-8.31678286096489,-7.909578649358832,-7.198745052290148,0.0002443808079487,0.0003672092718653,0.0007475233226697,10308.0,2944.73333784,846,1338,381.0,-0.16,41.0,-8.299222715452517,1,Low Volatility,0.9999816227361116
2019-09-18,-0.0028473624288946,-8.299222715452517,-8.098969548145941,-7.22735410969512,0.0002487100704902,0.0003038520817554,0.000726440404205,10278.0,3339.09524906,846,1338,381.0,-0.16,38.0,-6.637737985271756,1,Low Volatility,0.9999845223571351
2019-09-19,0.011389297987236,-6.637737985271756,-7.727672969203184,-7.194709907028202,0.0013099871050749,0.0004404679078301,0.0007505457817931,10487.0,9766.05665918,846,1338,381.0,-0.16,31.0,-8.156018648373559,1,Low Volatility,0.9999765397474959
2019-09-20,-0.0100961071740607,-8.156018648373559,-7.752921354515385,-7.251790947880447,0.000287002782143,0.0004294860251669,0.0007089036417866,10340.0,2514.1125571,846,1338,381.0,-0.16,41.0,-7.791795450018639,1,Low Volatility,0.9999760046580755
2019-09-21,-0.0180445228988918,-7.791795450018639,-7.705551960548491,-7.287858840528551,0.0004131104984679,0.000450320070367,0.0006837905911343,10199.0,2979.73489765,846,1338,381.0,-0.16,37.0,-7.831725954783898,1,Low Volatility,0.9999440728448608
2019-09-22,0.0041945470887845,-7.831725954783898,-7.628439944846749,-7.3085798564333535,0.0003969397885962,0.0004864191073665,0.0006697675430626,10105.0,2753.1544339,846,1338,381.0,-0.16,37.0,-7.049288252424808,1,Low Volatility,0.998984319403731
2019-09-23,-0.0350472401790153,-7.049288252424808,-7.527079244700616,-7.30684562097915,0.0008680265532892,0.00053830822943,0.0006709300854516,10077.0,5489.44345483,846,1338,381.0,-0.16,41.0,-5.012513856990489,1,Low Volatility,0.9670776202451027
2019-09-25,-0.0074250178598617,-6.055931778856737,-6.346252416526105,-7.0263983065204965,0.0023439170904608,0.0017533054982909,0.0008881247802711,8773.6,12773.96302908,846,1338,381.0,-0.16,15.0,-5.65967701313949,0,Low Volatility,0.5988714677486607
2019-09-26,-0.0435854778001958,-5.65967701313949,-6.183192957134951,-6.921347501803241,0.0034836418870798,0.0020638276100059,0.0009864997343339,8493.07282992,15418.99302226,846,1338,381.0,-0.16,12.0,-6.8637289061218265,0,Low Volatility,0.5899738472422766
2019-09-27,0.0132619450030224,-6.8637289061218265,-6.132054234102208,-6.939645921069239,0.0010450099144255,0.0021721143431891,0.0009686125017291,8309.8,7469.13589624,846,1338,381.0,-0.16,24.0,-7.087563473229836,0,Low Volatility,0.9363962363836361
2019-09-28,0.0030194560109091,-7.087563473229836,-6.104657539844735,-6.940967928096133,0.000835430436408,0.0022324457628948,0.0009673328352459,8390.0,5448.66037286,846,1338,381.0,-0.16,32.0,-7.270609800908157,1,Low Volatility,0.9917933204452373
2019-09-29,-0.0179893666092108,-7.270609800908157,-6.085720710947325,-6.933748297992144,0.0006956876334347,0.0022751240264432,0.000974341891456,8260.2,6143.56880321,846,1338,381.0,-0.16,33.0,-6.408369757229995,1,Low Volatility,0.9982803601122333
2019-09-30,0.0298065817601977,-6.408369757229995,-6.037924421890538,-6.89071596774865,0.0016477084785437,0.0023865071586224,0.0010171853083484,8385.0,10919.89668886,846,1338,381.0,-0.16,27.0,-6.879711864987338,1,Low Volatility,0.9988956973916441
2019-10-01,0.0004518896223186,-6.879711864987338,-6.448538568803948,-6.8722907369803234,0.0010284403321554,0.0015828336817868,0.0010361009094125,8539.3,5835.93129998,915,1291,379.0,-0.18,38.0,-7.523539898698762,1,Low Volatility,0.999826194654008
2019-10-02,0.0095954612892774,-7.523539898698762,-6.626220396178268,-6.881751761516912,0.0005402168641765,0.0013251622208891,0.0010263445585983,8420.0,3449.84707431,915,1291,379.0,-0.18,39.0,-7.528975132047795,1,Low Volatility,0.9999236945087718
2019-10-03,-0.0182744449451707,-7.528975132047795,-7.008399586841488,-6.893355634341536,0.0005372886245024,0.0009042546119495,0.0010145038189472,8440.0,3716.22886925,915,1291,379.0,-0.18,37.0,-7.575428708214124,1,Low Volatility,0.9999482900039364
2019-10-04,-0.0110275871252012,-7.575428708214124,-7.09620882216831,-6.901934243037205,0.0005129004900017,0.0008282389798889,0.0010058380110963,8264.9,3051.66806897,915,1291,379.0,-0.18,30.0,-7.922252346846262,1,Low Volatility,0.9999490832372426
2019-10-05,-0.0009179926560587,-7.922252346846262,-7.181285174749721,-6.908457023631804,0.0003625847395014,0.0007606895946166,0.0009992985015155,8210.8,3327.5512383,915,1291,379.0,-0.18,31.0,-6.922312304350021,1,Low Volatility,0.9999593555878198
2019-10-06,-0.0342419601837672,-6.922312304350021,-7.1282794166807415,-6.92259889489123,0.0009855484158689,0.0008020982778214,0.0009852660074847,8183.23540584,5857.22015415,915,1291,379.0,-0.18,32.0,-7.067206908070195,1,Low Volatility,0.9999564285114755
2019-10-07,0.043638208803755,-7.067206908070195,-7.28097642594883,-6.912661641699981,0.0008526112079806,0.0006885129534553,0.0009951056538191,8366.1,8149.94723034,915,1291,379.0,-0.18,27.0,-7.785753499990373,1,Low Volatility,0.9999580885002739
2019-10-08,-0.0026741217940926,-7.785753499990373,-7.416971629506716,-6.92041622796448,0.0004156140469973,0.0006009663412898,0.0009874188636426,8362.0,3466.84346322,915,1291,379.0,-0.18,39.0,-6.947749543135103,1,Low Volatility,0.9999652143981084
2019-10-09,0.0490554539914687,-6.947749543135103,-7.321682704218443,-6.917002679676108,0.0009607949501093,0.0006610489249945,0.0009907952250222,8719.2,8391.77997799,915,1291,379.0,-0.18,37.0,-7.878306245980111,1,Low Volatility,0.9999618711756368
2019-10-10,-0.0013360441475457,-7.878306245980111,-7.356516850440498,-6.928820068120207,0.0003788742333874,0.0006384182976924,0.0009791555238719,8683.9,4319.92257317,915,1291,379.0,-0.18,41.0,-6.962425431114754,1,Low Volatility,0.999966273323803
2019-10-11,-0.0369706840390878,-6.962425431114754,-7.263853860600456,-6.920190520083792,0.0009467973955553,0.0007004035699143,0.0009876417570151,8815.3,6078.77656871,915,1291,379.0,-0.18,39.0,-8.283251162913329,1,Low Volatility,0.9999630329923935
2019-10-12,0.005001087192868,-8.283251162913329,-7.286518401397041,-6.923603852249821,0.0002527142477936,0.0006847077853846,0.0009842763545231,8423.7,1707.66583913,915,1291,379.0,-0.18,38.0,-7.438672463653567,1,Low Volatility,0.9999615841691932
2019-10-13,-0.001766911870763,-7.438672463653567,-7.373090635407024,-6.916040169685704,0.0005880653577223,0.0006279244913637,0.000991749334421,8477.96534398,4042.36448547,915,1291,379.0,-0.18,38.0,-7.932846671187785,1,Low Volatility,0.9999622398571566
2019-10-14,0.0078345133716242,-7.932846671187785,-7.492272575087278,-6.912969800121108,0.0003587636757039,0.0005573748438956,0.0009947990508756,8428.2,2540.53177974,915,1291,379.0,-0.18,37.0,-7.426334337571276,1,Low Volatility,0.9999633302388784
2019-10-15,-0.0213698448324861,-7.426334337571276,-7.447231293622373,-6.89796697696515,0.0005953659273114,0.0005830536839405,0.0010098363641326,8439.7,3276.05072738,915,1291,379.0,-0.18,39.0,-8.020515258688674,1,Low Volatility,0.9999558548646672
2019-10-16,-0.02137686025076,-8.020515258688674,-7.6155139822274,-6.903798488604845,0.0003286506390822,0.0004927473537937,0.0010039646288072,8204.3,7077.37595353,915,1291,379.0,-0.18,40.0,-8.601498199228146,1,Low Volatility,0.9999557882016508
2019-10-17,0.0095184630738522,-8.601498199228146,-7.673722825263814,-6.905810896210152,0.0001838301730284,0.0004648839165996,0.0010019462743099,8150.532657100001,2811.78628999,915,1291,379.0,-0.18,40.0,-7.935486661045225,1,Low Volatility,0.9999725957558168
2019-10-18,-0.0129752975050356,-7.935486661045225,-7.8733833948513245,-6.902187608890764,0.0003578177923495,0.0003807439732845,0.0010055831983719,8135.11397057,5300.25696955,915,1291,379.0,-0.18,40.0,-7.757925768550775,1,Low Volatility,0.9999780723231553
2019-10-19,0.0007011130169143,-7.757925768550775,-7.809919253042435,-6.931882311965604,0.0004273420683727,0.0004056908047958,0.0009761616971484,8119.5,3511.16504051,915,1291,379.0,-0.18,41.0,-7.904072347099341,1,Low Volatility,0.9999735130174427
2019-10-20,0.0335047354527144,-7.904072347099341,-7.890106798638975,-6.929078173120014,0.0003692368141161,0.0003744295842806,0.0009789028315475,8337.0,4866.12082558,915,1291,379.0,-0.18,37.0,-8.167158042209977,1,Low Volatility,0.9999791899191044
2019-10-21,-0.0020458314670671,-8.167158042209977,-7.919115651745449,-6.933490338664544,0.0002838234857135,0.0003637238428534,0.0009745932644557,8371.3,3420.16002152,915,1291,379.0,-0.18,37.0,-8.150991094468251,1,Low Volatility,0.999977821213568
2019-10-22,-0.0229869720274629,-8.150991094468251,-8.047568960010388,-6.937207863300932,0.0002884493373714,0.0003198786157191,0.0009709769160816,8333.0,3851.34865269,915,1291,379.0,-0.18,39.0,-6.402610795852185,1,Low Volatility,0.999963287677907
2019-10-23,-0.0696025725388923,-6.402610795852185,-7.581737398147312,-6.910475446172277,0.001657224944211,0.0005096749450232,0.0009972835291123,8074.5,12982.83394317,915,1291,379.0,-0.18,33.0,-8.148838879551587,1,Low Volatility,0.9990651097470103
2019-10-24,-0.0054312288989417,-8.148838879551587,-7.55266612135769,-7.149681542277964,0.0002890708108704,0.0005247093218578,0.0007851140671412,7529.0,5802.86563988,915,1291,379.0,-0.18,20.0,-5.582393266892527,1,Low Volatility,0.9838071505506809
2019-10-25,0.1645109351938816,-5.582393266892527,-6.896575856700775,-7.091155317852489,0.0037635475581338,0.0010112421455413,0.0008324350827303,8803.1,17096.47317569,915,1291,379.0,-0.18,24.0,-4.481715508710054,1,Low Volatility,0.5029468974378927
2019-10-27,0.0324563958191761,-5.772847390515922,-5.823194085713797,-6.757346594132142,0.0031108869811362,0.0029581414815054,0.0011623091638214,9823.86430734,11105.29732283,915,1291,379.0,-0.18,50.0,-6.175053569296713,0,Low Volatility,0.6814901338358168
2019-10-28,-0.0361582983346913,-6.175053569296713,-5.739978518531236,-6.722257135902758,0.0020806944531254,0.0032148373339928,0.0012038179643786,9948.9,8992.94215642,915,1291,379.0,-0.18,52.0,-6.301790294585279,0,Low Volatility,0.9194243534245934
2019-10-29,0.0238247504254418,-6.301790294585279,-5.673595623125221,-6.6912504757513895,0.0018330201915947,0.0034354903131676,0.0012417290496506,9559.80072846,6727.57642814,915,1291,379.0,-0.18,54.0,-6.9775347574794,1,Low Volatility,0.9839883723068498
2019-10-30,-0.0276533799163624,-6.9775347574794,-5.704190842165686,-6.710633716070849,0.0009325994554649,0.0033319723862039,0.0012178920822146,9446.9,5047.66123251,915,1291,379.0,-0.18,53.0,-6.775373699079249,1,Low Volatility,0.9970149929531372
2019-10-31,0.0001415458989799,-6.775373699079249,-5.668293452466826,-6.707542889599646,0.0011415438263539,0.0034537542455587,0.0012216621986879,9467.1,5668.14046139,915,1291,379.0,-0.18,50.0,-6.995341850297462,1,Low Volatility,0.9992490905191136
2019-11-01,0.0112567496951749,-6.995341850297462,-5.793603793456382,-6.6973380001562015,0.0009161395568112,0.0030469816739412,0.0012341929551091,9333.0,4090.67205993,887,1208,385.0,-0.01,49.0,-7.90298318692032,1,Low Volatility,0.9997376998085927
2019-11-02,0.0046398966519538,-7.90298318692032,-6.513348840252059,-6.701876192042354,0.0003696391912374,0.0014835033793891,0.0012286046406669,9429.5,3657.46609114,887,1208,385.0,-0.01,51.0,-8.16473402867946,1,Low Volatility,0.9998994380502076
2019-11-03,-0.0117551247843465,-8.16473402867946,-6.831039110841328,-6.708091880430976,0.0002845123122083,0.0010797355695423,0.0012209917014071,9400.6,3616.44108738,887,1208,385.0,-0.01,56.0,-7.429798066994561,1,Low Volatility,0.9999283865986817
2019-11-04,0.0235947258848021,-7.429798066994561,-7.050181321482512,-6.70181285957432,0.0005933073081394,0.0008672516916871,0.0012286824536951,9645.0,7470.00372659,887,1208,385.0,-0.01,49.0,-7.622376061366185,1,Low Volatility,0.9999255404246679
2019-11-05,-0.0106249999999998,-7.622376061366185,-7.300349436972835,-6.715365058066422,0.0004893776572415,0.0006753027582081,0.0012121434284075,9504.09548235,3412.61163855,887,1208,385.0,-0.01,54.0,-8.324093281523716,1,Low Volatility,0.9999510946635486
2019-11-06,0.0014026146450099,-8.324093281523716,-7.458133701127823,-6.732282330461315,0.0002426007957124,0.0005767315211006,0.0011918097479986,9475.0,3468.53808942,887,1208,385.0,-0.01,53.0,-8.173316599015182,1,Low Volatility,0.9999602058420375
2019-11-07,-0.0153536908733211,-8.173316599015182,-7.697521063842453,-6.736024066137832,0.0002820809140251,0.0004539511050536,0.0011873586435661,9387.1,3746.13460417,887,1208,385.0,-0.01,54.0,-6.999284262208888,1,Low Volatility,0.9999679530643467
2019-11-08,-0.0463558180949487,-6.999284262208888,-7.698656093367104,-6.737379815008811,0.0009125348675637,0.0004534361494468,0.001185749974148,9252.9,7864.0860493,887,1208,385.0,-0.01,42.0,-8.067908881953581,1,Low Volatility,0.9999753280004788
2019-11-09,0.0052090231772998,-8.067908881953581,-7.716521161075886,-6.739221025551831,0.0003134380321717,0.0004454074124374,0.0011835687674408,8896.0,1958.37325236,887,1208,385.0,-0.01,38.0,-6.413577033177779,1,Low Volatility,0.9999560725299055
2019-11-10,0.0273733012702586,-6.413577033177779,-7.35572006461921,-6.719909665308257,0.0016391507064922,0.0006389271830494,0.0012066472111387,9250.0,4635.77555495,887,1208,385.0,-0.01,39.0,-7.350411994888221,1,Low Volatility,0.9999219788021098
2019-11-11,-0.0366037289634718,-7.350411994888221,-7.344819276905293,-6.709204198595387,0.0006423276701171,0.0006459300919034,0.0012196343252161,9108.5,4236.67767694,887,1208,385.0,-0.01,40.0,-7.429888288621366,1,Low Volatility,0.9999535011563123
2019-11-12,0.0105616673119068,-7.429888288621366,-7.322105435167075,-6.709062405935559,0.0005932537814035,0.0006607695382122,0.0012198072726722,8910.0,3503.87283894,887,1208,385.0,-0.01,39.0,-8.802042378129578,1,Low Volatility,0.999948885926067
2019-11-13,-0.0032729331823329,-8.802042378129578,-7.342234797759299,-6.714771872253452,0.0001504255353226,0.0006476016438708,0.0012128626679928,8849.9,1339.46419334,887,1208,385.0,-0.01,38.0,-8.137291720815409,1,Low Volatility,0.999954168889228
2019-11-14,-0.0165206621899535,-8.137291720815409,-7.339954869122454,-6.723132421763133,0.0002924281037019,0.0006490798138247,0.0012027647405391,8817.4,3304.40302288,887,1208,385.0,-0.01,41.0,-7.002361982398048,1,Low Volatility,0.9999571363324248
2019-11-15,-0.0184696067007869,-7.002361982398048,-7.340572243164464,-6.707156706979784,0.0009097306580781,0.0006486792124696,0.0012221340745057,8800.0,5183.36580375,887,1208,385.0,-0.01,38.0,-8.870201721464463,1,Low Volatility,0.9999572271397634
2019-11-16,0.0032565818961256,-8.870201721464463,-7.379398950604088,-6.708338834248592,0.000140514240077,0.0006239758135989,0.0012206902100739,8577.0,1534.60420815,887,1208,385.0,-0.01,41.0,-8.267460851511377,1,Low Volatility,0.9999550193009182
2019-11-17,0.0016190532058426,-8.267460851511377,-7.7599262119364925,-6.711102876987448,0.0002567363560626,0.0004264880492519,0.0012173208288644,8699.5,2836.98917672,887,1208,385.0,-0.01,38.0,-7.724052044897595,1,Low Volatility,0.9999656346492557
2019-11-18,-0.0372248837454464,-7.724052044897595,-7.829362125520929,-6.710699787848603,0.0004420656997795,0.0003978791963465,0.0012178116165779,8537.0,6361.31771134,887,1208,385.0,-0.01,38.0,-8.097798915184946,1,Low Volatility,0.9999721528614129
2019-11-19,-0.0066427398260234,-8.097798915184946,-7.938932475945364,-6.712481310439178,0.0003042079892955,0.000356586940331,0.0012156439890839,8245.53052527,3701.88143652,887,1208,385.0,-0.01,32.0,-8.295472285323843,1,Low Volatility,0.9999714687433222
2019-11-20,-0.0047153057600215,-8.295472285323843,-7.899952661755686,-6.7134189457070805,0.0002496445915645,0.0003707610912227,0.0012145046926123,8257.8,2059.10724616,887,1208,385.0,-0.01,32.0,-6.501880858586778,1,Low Volatility,0.9999599010898131
2019-11-21,-0.0560272691474699,-6.501880858586778,-7.517740149321159,-6.680691275092192,0.0015006140941003,0.0005433590898511,0.0012549101845033,8155.9,9890.55195791,887,1208,385.0,-0.01,30.0,-5.453997940022636,1,Low Volatility,0.9998517588295022
2019-11-22,-0.0461341919672537,-5.453997940022636,-6.883349037357982,-6.6133646790416405,0.0042791626116144,0.0010247065117848,0.00134230810675,7766.0,19368.41530127,887,1208,385.0,-0.01,20.0,-7.153898121890794,1,Low Volatility,0.9957634822183269
2019-11-23,0.0048379161427869,-7.153898121890794,-6.797717476767923,-6.601202804491504,0.0007818105408573,0.0011163202690392,0.0013587327644163,7385.0,4626.88442602,887,1208,385.0,-0.01,23.0,-6.590347180404346,1,Low Volatility,0.9993025471202711
2019-11-24,-0.0526752441313277,-6.590347180404346,-6.664129383657534,-6.661624675880125,0.0013735630066708,0.0012758669334118,0.0012790666127008,7372.0,8576.34493729,887,1208,385.0,-0.01,21.0,-5.422022439828137,1,Low Volatility,0.9984306172801314
2019-11-25,0.0283548447303059,-5.422022439828137,-6.295879753806243,-6.859720537023125,0.0044182020581219,0.001843886413175,0.0010492071062015,7414.4,18517.18653203,887,1208,385.0,-0.01,17.0,-6.545035812537283,1,Low Volatility,0.9847362289097205
2019-11-26,0.0049561623945943,-6.545035812537283,-6.211738682448242,-6.914358404523323,0.0014372326107076,0.0020057470733767,0.0009934186271872,7386.3,5197.47942672,887,1208,385.0,-0.01,21.0,-6.014445304703153,1,Low Volatility,0.9958565847304766
2019-11-27,0.0487615131350458,-6.014445304703153,-6.066570669915504,-6.902268108257509,0.0024432032220863,0.0023191125920227,0.0010055022528192,7689.0,13895.62700653,887,1208,385.0,-0.01,20.0,-6.969377583182315,1,Low Volatility,0.9956040792733877
2019-11-28,-0.0117229411998462,-6.969377583182315,-6.10169965486638,-6.932311485207694,0.0009402379436572,0.0022390588562451,0.0009757428445547,7690.0,4302.3218109,887,1208,385.0,-0.01,32.0,-6.805314673027462,1,Low Volatility,0.9993668744033023
2019-11-29,0.0450085781685609,-6.805314673027462,-6.327767127634632,-6.926341695237371,0.0011078714989856,0.0017860172687267,0.0009815852460054,7933.4,7278.20982507,887,1208,385.0,-0.01,31.0,-7.340404758925908,1,Low Volatility,0.9998125308342529
2019-11-30,-0.0252312140035401,-7.340404758925908,-6.338464146041369,-6.943216618255628,0.0006487878651121,0.0017670140293345,0.0009651600472973,7861.6,4974.06851876,887,1208,385.0,-0.01,38.0,-6.962463238134972,1,Low Volatility,0.9998898750715426
2019-12-01,-0.0197085047707812,-6.962463238134972,-6.3735789768204905,-6.942159596238675,0.0009467616006436,0.0017060423999021,0.0009661807820917,7600.1,6332.53742487,829,1188,373.0,-0.01,25.0,-7.215141713798173,1,Low Volatility,0.9998926656244362
2019-12-02,-0.0134015167581643,-7.215141713798173,-6.7423060828245225,-6.9296209108340925,0.0007353663748235,0.0011799230165737,0.0009783716882112,7467.3,4627.95338117,829,1188,373.0,-0.01,28.0,-8.114349677288404,1,Low Volatility,0.999933273474069
2019-12-03,-0.0019364759780329,-8.114349677288404,-6.890555046586823,-6.929120127788863,0.0002992145518188,0.001017349008161,0.0009788617628649,7454.6,2297.88468843,829,1188,373.0,-0.01,28.0,-5.740195164868688,1,Low Volatility,0.9999484409631668
2019-12-04,-0.0133210805123544,-5.740195164868688,-6.787767594495041,-6.843632891150121,0.0032141409266987,0.0011274829659628,0.0010662228834836,7890.0,11723.60077125,829,1188,373.0,-0.01,24.0,-6.702301366487219,1,Low Volatility,0.9999193000043956
2019-12-05,0.0278656590635921,-6.702301366487219,-6.751945747424322,-6.820801393910717,0.0012280823804046,0.0011686035997839,0.0010908463742557,7530.9,4782.59976475,829,1188,373.0,-0.01,21.0,-6.942812532717787,1,Low Volatility,0.9999179469228217
2019-12-06,0.0199327956989248,-6.942812532717787,-6.769497096149613,-6.798950484709242,0.0009655501333229,0.0011482719761178,0.0011149446855094,7661.8,5714.37591501,829,1188,373.0,-0.01,29.0,-8.379740911423633,1,Low Volatility,0.9999345222296071
2019-12-07,-0.0059433601728977,-8.379740911423633,-6.823074724082298,-6.800524641834814,0.0002294693906521,0.0010883693369092,0.0011131909680636,7669.8,1724.31154041,829,1188,373.0,-0.01,32.0,-8.317218904707108,1,Low Volatility,0.999943025337995
2019-12-08,0.0028369922579276,-8.317218904707108,-6.919813686202226,-6.820737921752567,0.0002442742704559,0.0009880140040252,0.0010909156148267,7620.0,4282.9761649,829,1188,373.0,-0.01,28.0,-7.231192833369735,1,Low Volatility,0.9999326642544122
2019-12-09,-0.0244664064378816,-7.231192833369735,-6.92150816079585,-6.808281429042002,0.0007236571457251,0.0009863412570111,0.0011045895852784,7748.7,6556.37300617,829,1188,373.0,-0.01,32.0,-8.022768584444975,1,Low Volatility,0.9999404807073121
2019-12-10,-0.0169281196867253,-8.022768584444975,-6.917360524419163,-6.848655025712304,0.000327910915864,0.000990440737589,0.0010608815922575,7434.6,3639.55956725,829,1188,373.0,-0.01,26.0,-8.648713352708079,1,Low Volatility,0.999947904119907
2019-12-11,-0.003291388437681,-8.648713352708079,-7.494152366799944,-6.863436288732422,0.0001753523196626,0.000556328079441,0.0010453157472424,7312.0,3122.55745416,829,1188,373.0,-0.01,20.0,-7.687999389033788,1,Low Volatility,0.9999654880946888
2019-12-12,-0.000929684914894,-7.687999389033788,-7.714388501507427,-6.867749208939642,0.0004582941234471,0.0004463583284471,0.0010408170919771,7369.018892100001,5639.92099758,829,1188,373.0,-0.01,23.0,-9.313683696789465,1,Low Volatility,0.9999748493016869
2019-12-13,0.0081949058693244,-9.313683696789465,-8.043117553253701,-6.869680447921563,9.018173040684298e-05,0.0003213056994591,0.0010388089651466,7332.0,2898.46339866,829,1188,373.0,-0.01,22.0,-8.248209208669422,1,Low Volatility,0.9999710586766782
2019-12-14,-0.0250439367311071,-8.248209208669422,-8.028877303679193,-6.870666076694952,0.0002617268360307,0.0003259139059417,0.0010377855895576,7290.5,3411.24134482,829,1188,373.0,-0.01,27.0,-8.210915294684446,1,Low Volatility,0.9999780989925935
2019-12-15,0.0073090356016223,-8.210915294684446,-8.016939676528612,-6.891373234554185,0.0002716719475667,0.0003298278598147,0.0010165169658739,7224.8,3561.72234482,829,1188,373.0,-0.01,21.0,-7.413833600661249,1,Low Volatility,0.9999747222757649
2019-12-16,-0.0316104408125602,-7.413833600661249,-8.070680730866222,-6.876326062358712,0.0006028551530269,0.0003125704322864,0.0010319283296389,7196.0,13415.79562145,829,1188,373.0,-0.01,24.0,-7.259405158035112,1,Low Volatility,0.9997767996101528
2019-12-17,-0.0374642681835243,-7.259405158035112,-7.912249588495666,-6.861997010134236,0.0007035263981893,0.0003662297869043,0.0010468213310431,6972.0,12653.3909398,829,1188,373.0,-0.01,23.0,-5.819483430573443,1,Low Volatility,0.9998531739617948
2019-12-18,0.0988585741926773,-5.819483430573443,-7.175187633892333,-6.78460260430121,0.0029691385148807,0.0007653421005069,0.0011310570915465,7482.2,13752.70812922,829,1188,373.0,-0.01,15.0,-7.126879812494235,1,Low Volatility,0.9999149105920623
2019-12-19,-0.0197100816248532,-7.126879812494235,-7.1127919214293645,-6.770003284445657,0.0008032216839076,0.000814617466287,0.0011476908813669,7417.1,5430.82808582,829,1188,373.0,-0.01,21.0,-8.222351639792587,1,Low Volatility,0.999950388865854
2019-12-20,0.0043339981286028,-8.222351639792587,-7.081985672760097,-6.7694534002040605,0.0002685827118709,0.0008401033207818,0.0011483221520437,7249.0,5702.10915578,829,1188,373.0,-0.01,23.0,-9.21409873579119,1,Low Volatility,0.999917696738662
2019-12-21,-0.0064503515431851,-9.21409873579119,-7.109937686936833,-6.810971175748556,9.962486899945816e-05,0.0008169458969202,0.001101622511207,7215.1,2281.4606033,829,1188,373.0,-0.01,23.0,-7.415833228155889,1,Low Volatility,0.999937279678071
2019-12-22,0.0514484259879437,-7.415833228155889,-7.053838554232804,-6.928939297684539,0.0006016508717458,0.0008640857432315,0.0009790387865448,7541.4,3620.5829351,829,1188,373.0,-0.01,20.0,-6.903148664545456,1,Low Volatility,0.9999478301027206
2019-12-23,-0.0249100874573663,-6.903148664545456,-6.989529129692367,-6.921382026258336,0.0010046172411964,0.0009214803272558,0.0009864656765561,7715.1,7082.30340054,829,1188,373.0,-0.01,33.0,-7.344836670199182,1,Low Volatility,0.9999492864471405
2019-12-24,-0.0095952309660559,-7.344836670199182,-6.998500149298979,-6.946276930101295,0.0006459188571492,0.0009132506785357,0.000962210871572,7445.0,4254.49054701,829,1188,373.0,-0.01,25.0,-8.242905730620238,1,Low Volatility,0.9999505588983809
2019-12-25,-0.0078055215819922,-8.242905730620238,-7.548924234147881,-7.101694351544259,0.0002631185858556,0.0005266764029607,0.0008237080891631,7294.2,3361.82072864,829,1188,373.0,-0.01,22.0,-7.512586759380803,1,Low Volatility,0.9999742417310362
2019-12-26,0.0017035775127767,-7.512586759380803,-7.621198583626174,-7.138419686046595,0.0005461664586387,0.0004899542279223,0.0007940058840942,7465.0,4712.54193506,829,1188,373.0,-0.01,39.0,-7.759993487258239,1,Low Volatility,0.999974224279192
2019-12-27,0.0075493612078978,-7.759993487258239,-7.576194169950752,-7.226885241830486,0.0004264593580962,0.0005125080345259,0.0007267810886278,7300.0,3996.40722714,829,1188,373.0,-0.01,38.0,-8.159804455055323,1,Low Volatility,0.9999735986040879
2019-12-28,0.0065047344586248,-8.159804455055323,-7.52556981445156,-7.2573546938854,0.0002859182992093,0.0005391213816988,0.0007049704338129,7390.0,2730.57195922,829,1188,373.0,-0.01,37.0,-8.058741175359552,1,Low Volatility,0.9999737978291191
